Using device: cuda

Loading language model and tokenizer...
Loading embedding model and tokenizer...
Loading dataset...
Original data size: 36718
Filtered data size: 17148
Total (filtered) data points: 17148
Reference data points (15%): 2572
Training data points (68%): 11644
Validation data points (17%): 2911

Creating training and validation sequences...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few places of the country ), , in which "the poetry becomes more romantic and self-conscious rather than full-fledged poetry". .

The late Nineteenth–First Century of Chinese Literature, China, a very fine century of Chinese poets, was dominated by many Chinese poets ( among them Gao Tengf
Candidate 2:  vague sense ).

The book, The Long History of the Song Hao (1st English 1570), was published by the American American College of Artists in September 1571. The author, who was once president of the United States of America, praised the great work of Du Fu 's successor in Japan as
Candidate 3:  brief period of time ) , as well as general admirers. A number of influential Chinese poets published works like " The Great Chinese Song". Another noteworthy poem for the Chinese poetry of the seventeenth century was " The Golden Song" by Li Ling (or " the Golden Song", Chinese for " golden orchid") ,
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
Candidate 1: .  and in 1997 " Herons was featured on the film "The Man with the Dragon Tattoo" , which is credited with promoting the story of Herons''.  In 2002 boulter starring as " Sarah  in the " Sarah - s "  season  was featured in the television miniseries "
Candidate 2:  of Versailles " ". (Sheikh)

In March 2003, Boulter was cast as " Sheik" in the play "Farewell " with " Vadim " " in the role .

He has also starred in the play "The Man Who Died" as both " She
Candidate 3: 

In 1982 He also played an American as Dr. Jack Homan , and in 1985 also played a native American in New York , as well as a Spanish native as   Marjorie " in the musical Herons , and in 1987 he played a native Spanish American in a play He " . He also
Prompt:  He had a recurring role in 2003 on two episodes of The Bill , as character " Connor Price " . In 2004 Boulter landed a role as " Craig " in the episode " Teddy 's Story " of the television series The Long Firm ; he starred alongside actors Mark Strong and Derek Jacobi . Boulter
Candidate 1: 's real name is James Wylie & was born in Chicago, Illinois and moved to New Zealand in 1962. In 1976, Boulter graduated from Southern Illinois University with a degree in political science. He then began his career as an instructor at the University of Maryland. He also worked at the Harvard University Medical School
Candidate 2:  was a cast member on the show during the 1980s.

On October 29th 2000 John Kivira won the first ever Golden Globe for his portrayal of the character of " The Doctor " . He returned for his second outing in 2000 , to play  the Doctor  in a film about The Doctor, starring
Candidate 3:  also worked as The Great British Bake Off's host in 2010, and in 2012, was confirmed as the winner of the ITV soap opera, The Cooked by Chris, which aired on Sky News. Boulter was originally introduced in the episode " The Last Straw " on 4 July 2013.

Boulter
Fine-tuning Model 0 on initial training data...
{'loss': 1.4197, 'grad_norm': 5.980727195739746, 'learning_rate': 3.513428714859438e-05, 'epoch': 0.89}
{'loss': 1.5397, 'grad_norm': 5.462740421295166, 'learning_rate': 3.5071536144578315e-05, 'epoch': 0.9}
{'loss': 1.5973, 'grad_norm': 6.089067459106445, 'learning_rate': 3.500878514056225e-05, 'epoch': 0.9}
{'loss': 1.5033, 'grad_norm': 5.026983261108398, 'learning_rate': 3.4946034136546184e-05, 'epoch': 0.9}
{'loss': 1.5493, 'grad_norm': 5.820810794830322, 'learning_rate': 3.488328313253012e-05, 'epoch': 0.91}
{'loss': 1.6128, 'grad_norm': 6.547877311706543, 'learning_rate': 3.482053212851406e-05, 'epoch': 0.91}
{'loss': 1.4688, 'grad_norm': 6.689507007598877, 'learning_rate': 3.4757781124497996e-05, 'epoch': 0.91}
{'loss': 1.6268, 'grad_norm': 5.6610283851623535, 'learning_rate': 3.4695030120481934e-05, 'epoch': 0.92}
{'loss': 1.5914, 'grad_norm': 8.403298377990723, 'learning_rate': 3.4632279116465864e-05, 'epoch': 0.92}
{'loss': 1.5901, 'grad_norm': 5.978024482727051, 'learning_rate': 3.45695281124498e-05, 'epoch': 0.93}
{'loss': 1.7304, 'grad_norm': 5.195065975189209, 'learning_rate': 3.450677710843373e-05, 'epoch': 0.93}
{'loss': 1.5872, 'grad_norm': 6.678958892822266, 'learning_rate': 3.444402610441767e-05, 'epoch': 0.93}
{'loss': 1.6349, 'grad_norm': 6.51006555557251, 'learning_rate': 3.438127510040161e-05, 'epoch': 0.94}
{'loss': 1.5785, 'grad_norm': 5.403810977935791, 'learning_rate': 3.4318524096385545e-05, 'epoch': 0.94}
{'loss': 1.4801, 'grad_norm': 5.3506317138671875, 'learning_rate': 3.425577309236948e-05, 'epoch': 0.95}
{'loss': 1.6382, 'grad_norm': 5.304221153259277, 'learning_rate': 3.4193022088353413e-05, 'epoch': 0.95}
{'loss': 1.5663, 'grad_norm': 6.284633159637451, 'learning_rate': 3.413027108433735e-05, 'epoch': 0.95}
{'loss': 1.5911, 'grad_norm': 6.633763313293457, 'learning_rate': 3.406752008032129e-05, 'epoch': 0.96}
{'loss': 1.6484, 'grad_norm': 7.359836578369141, 'learning_rate': 3.400476907630522e-05, 'epoch': 0.96}
{'loss': 1.5032, 'grad_norm': 4.843181133270264, 'learning_rate': 3.394201807228916e-05, 'epoch': 0.96}
{'loss': 1.6064, 'grad_norm': 5.907158851623535, 'learning_rate': 3.3879267068273094e-05, 'epoch': 0.97}
{'loss': 1.5629, 'grad_norm': 7.833156108856201, 'learning_rate': 3.381651606425703e-05, 'epoch': 0.97}
{'loss': 1.5144, 'grad_norm': 6.243955612182617, 'learning_rate': 3.375376506024097e-05, 'epoch': 0.98}
{'loss': 1.4553, 'grad_norm': 6.108443260192871, 'learning_rate': 3.36910140562249e-05, 'epoch': 0.98}
{'loss': 1.732, 'grad_norm': 6.177185535430908, 'learning_rate': 3.362826305220884e-05, 'epoch': 0.98}
{'loss': 1.4827, 'grad_norm': 6.876962184906006, 'learning_rate': 3.356551204819277e-05, 'epoch': 0.99}
{'loss': 1.6537, 'grad_norm': 6.051184177398682, 'learning_rate': 3.3502761044176706e-05, 'epoch': 0.99}
{'loss': 1.5999, 'grad_norm': 6.101044654846191, 'learning_rate': 3.344001004016064e-05, 'epoch': 0.99}
{'loss': 1.4823, 'grad_norm': 6.62932825088501, 'learning_rate': 3.337725903614458e-05, 'epoch': 1.0}
{'loss': 1.5503, 'grad_norm': 5.607128620147705, 'learning_rate': 3.331450803212852e-05, 'epoch': 1.0}
{'loss': 1.3121, 'grad_norm': 5.4680681228637695, 'learning_rate': 3.325175702811245e-05, 'epoch': 1.01}
{'loss': 1.3441, 'grad_norm': 5.935658931732178, 'learning_rate': 3.3189006024096386e-05, 'epoch': 1.01}
{'loss': 1.3239, 'grad_norm': 5.2864909172058105, 'learning_rate': 3.3126255020080324e-05, 'epoch': 1.01}
{'loss': 1.2893, 'grad_norm': 5.515128135681152, 'learning_rate': 3.3063504016064255e-05, 'epoch': 1.02}
{'loss': 1.4236, 'grad_norm': 6.511046409606934, 'learning_rate': 3.30007530120482e-05, 'epoch': 1.02}
{'loss': 1.2764, 'grad_norm': 5.786482810974121, 'learning_rate': 3.293800200803213e-05, 'epoch': 1.02}
{'loss': 1.3012, 'grad_norm': 6.842311382293701, 'learning_rate': 3.287525100401607e-05, 'epoch': 1.03}
{'loss': 1.2888, 'grad_norm': 5.272629261016846, 'learning_rate': 3.2812500000000005e-05, 'epoch': 1.03}
{'loss': 1.4016, 'grad_norm': 6.583462238311768, 'learning_rate': 3.2749748995983935e-05, 'epoch': 1.04}
{'loss': 1.3685, 'grad_norm': 6.485477447509766, 'learning_rate': 3.268699799196787e-05, 'epoch': 1.04}
{'loss': 1.2995, 'grad_norm': 7.203938961029053, 'learning_rate': 3.2624246987951804e-05, 'epoch': 1.04}
{'loss': 1.2221, 'grad_norm': 4.989109039306641, 'learning_rate': 3.256149598393575e-05, 'epoch': 1.05}
{'loss': 1.3344, 'grad_norm': 5.998430252075195, 'learning_rate': 3.249874497991968e-05, 'epoch': 1.05}
{'loss': 1.2736, 'grad_norm': 6.927633762359619, 'learning_rate': 3.2435993975903616e-05, 'epoch': 1.05}
{'loss': 1.348, 'grad_norm': 6.025644302368164, 'learning_rate': 3.2373242971887554e-05, 'epoch': 1.06}
{'loss': 1.3539, 'grad_norm': 7.339937686920166, 'learning_rate': 3.2310491967871485e-05, 'epoch': 1.06}
{'loss': 1.2458, 'grad_norm': 7.232783794403076, 'learning_rate': 3.224774096385542e-05, 'epoch': 1.07}
{'loss': 1.3787, 'grad_norm': 5.621189117431641, 'learning_rate': 3.218498995983936e-05, 'epoch': 1.07}
{'loss': 1.3189, 'grad_norm': 5.852102756500244, 'learning_rate': 3.21222389558233e-05, 'epoch': 1.07}
{'loss': 1.3169, 'grad_norm': 5.691527366638184, 'learning_rate': 3.2059487951807235e-05, 'epoch': 1.08}
{'loss': 1.3852, 'grad_norm': 6.983129024505615, 'learning_rate': 3.1996736947791165e-05, 'epoch': 1.08}
{'loss': 1.2585, 'grad_norm': 5.502253532409668, 'learning_rate': 3.19339859437751e-05, 'epoch': 1.08}
{'loss': 1.3798, 'grad_norm': 6.197139263153076, 'learning_rate': 3.187123493975904e-05, 'epoch': 1.09}
{'loss': 1.2472, 'grad_norm': 6.236870288848877, 'learning_rate': 3.180848393574297e-05, 'epoch': 1.09}
{'loss': 1.3796, 'grad_norm': 6.335180759429932, 'learning_rate': 3.174573293172691e-05, 'epoch': 1.1}
{'loss': 1.328, 'grad_norm': 7.237717628479004, 'learning_rate': 3.1682981927710846e-05, 'epoch': 1.1}
{'loss': 1.2339, 'grad_norm': 6.646949768066406, 'learning_rate': 3.1620230923694784e-05, 'epoch': 1.1}
{'loss': 1.3177, 'grad_norm': 6.663827896118164, 'learning_rate': 3.1557479919678714e-05, 'epoch': 1.11}
{'loss': 1.2856, 'grad_norm': 5.986824989318848, 'learning_rate': 3.149472891566265e-05, 'epoch': 1.11}
{'loss': 1.3021, 'grad_norm': 6.48769474029541, 'learning_rate': 3.143197791164659e-05, 'epoch': 1.11}
{'loss': 1.2469, 'grad_norm': 5.520514488220215, 'learning_rate': 3.136922690763052e-05, 'epoch': 1.12}
{'loss': 1.3406, 'grad_norm': 5.534863471984863, 'learning_rate': 3.130647590361446e-05, 'epoch': 1.12}
{'loss': 1.3513, 'grad_norm': 5.684148788452148, 'learning_rate': 3.1243724899598395e-05, 'epoch': 1.13}
{'loss': 1.4648, 'grad_norm': 7.40195894241333, 'learning_rate': 3.118097389558233e-05, 'epoch': 1.13}
{'loss': 1.255, 'grad_norm': 5.885498523712158, 'learning_rate': 3.111822289156627e-05, 'epoch': 1.13}
{'loss': 1.4096, 'grad_norm': 7.096662998199463, 'learning_rate': 3.10554718875502e-05, 'epoch': 1.14}
{'loss': 1.3585, 'grad_norm': 6.778077602386475, 'learning_rate': 3.099272088353414e-05, 'epoch': 1.14}
{'loss': 1.3745, 'grad_norm': 5.8307061195373535, 'learning_rate': 3.0929969879518076e-05, 'epoch': 1.14}
{'loss': 1.287, 'grad_norm': 7.038802623748779, 'learning_rate': 3.0867218875502007e-05, 'epoch': 1.15}
{'loss': 1.3873, 'grad_norm': 6.7598466873168945, 'learning_rate': 3.0804467871485944e-05, 'epoch': 1.15}
{'loss': 1.3703, 'grad_norm': 6.3164238929748535, 'learning_rate': 3.074171686746988e-05, 'epoch': 1.16}
{'loss': 1.3086, 'grad_norm': 5.987848281860352, 'learning_rate': 3.067896586345382e-05, 'epoch': 1.16}
{'loss': 1.4003, 'grad_norm': 6.033400535583496, 'learning_rate': 3.061621485943775e-05, 'epoch': 1.16}
{'loss': 1.3863, 'grad_norm': 6.773963928222656, 'learning_rate': 3.055346385542169e-05, 'epoch': 1.17}
{'loss': 1.2061, 'grad_norm': 5.393733024597168, 'learning_rate': 3.049071285140562e-05, 'epoch': 1.17}
{'loss': 1.3457, 'grad_norm': 5.058516502380371, 'learning_rate': 3.042796184738956e-05, 'epoch': 1.17}
{'loss': 1.2357, 'grad_norm': 5.715010643005371, 'learning_rate': 3.0365210843373493e-05, 'epoch': 1.18}
{'loss': 1.3678, 'grad_norm': 7.828969955444336, 'learning_rate': 3.0302459839357434e-05, 'epoch': 1.18}
{'loss': 1.523, 'grad_norm': 7.9853196144104, 'learning_rate': 3.0239708835341368e-05, 'epoch': 1.19}
{'loss': 1.2764, 'grad_norm': 6.180954456329346, 'learning_rate': 3.0176957831325302e-05, 'epoch': 1.19}
{'loss': 1.3092, 'grad_norm': 8.714617729187012, 'learning_rate': 3.011420682730924e-05, 'epoch': 1.19}
{'loss': 1.3377, 'grad_norm': 7.137514114379883, 'learning_rate': 3.0051455823293174e-05, 'epoch': 1.2}
{'loss': 1.3788, 'grad_norm': 11.886187553405762, 'learning_rate': 2.9988704819277108e-05, 'epoch': 1.2}
{'loss': 1.2607, 'grad_norm': 6.739218235015869, 'learning_rate': 2.9925953815261042e-05, 'epoch': 1.2}
{'loss': 1.2534, 'grad_norm': 5.634458065032959, 'learning_rate': 2.9863202811244983e-05, 'epoch': 1.21}
{'loss': 1.2415, 'grad_norm': 5.205806732177734, 'learning_rate': 2.9800451807228917e-05, 'epoch': 1.21}
{'loss': 1.2548, 'grad_norm': 6.567315101623535, 'learning_rate': 2.9737700803212855e-05, 'epoch': 1.22}
{'loss': 1.3039, 'grad_norm': 6.045119762420654, 'learning_rate': 2.967494979919679e-05, 'epoch': 1.22}
{'loss': 1.2732, 'grad_norm': 5.720235347747803, 'learning_rate': 2.9612198795180723e-05, 'epoch': 1.22}
{'loss': 1.3211, 'grad_norm': 5.936811923980713, 'learning_rate': 2.9549447791164657e-05, 'epoch': 1.23}
{'loss': 1.3153, 'grad_norm': 6.492051124572754, 'learning_rate': 2.9486696787148595e-05, 'epoch': 1.23}
{'loss': 1.4251, 'grad_norm': 7.546650409698486, 'learning_rate': 2.9423945783132535e-05, 'epoch': 1.23}
{'loss': 1.2495, 'grad_norm': 6.4295268058776855, 'learning_rate': 2.936119477911647e-05, 'epoch': 1.24}
{'loss': 1.3245, 'grad_norm': 5.8197431564331055, 'learning_rate': 2.9298443775100404e-05, 'epoch': 1.24}
{'loss': 1.3187, 'grad_norm': 5.120299816131592, 'learning_rate': 2.9235692771084338e-05, 'epoch': 1.25}
{'loss': 1.3121, 'grad_norm': 7.150184631347656, 'learning_rate': 2.9172941767068275e-05, 'epoch': 1.25}
{'loss': 1.3671, 'grad_norm': 5.676385402679443, 'learning_rate': 2.911019076305221e-05, 'epoch': 1.25}
{'loss': 1.4523, 'grad_norm': 6.706968784332275, 'learning_rate': 2.9047439759036144e-05, 'epoch': 1.26}
{'loss': 1.3353, 'grad_norm': 6.749927520751953, 'learning_rate': 2.8984688755020084e-05, 'epoch': 1.26}
{'loss': 1.2576, 'grad_norm': 7.2484822273254395, 'learning_rate': 2.892193775100402e-05, 'epoch': 1.27}
{'loss': 1.2721, 'grad_norm': 6.624269962310791, 'learning_rate': 2.8859186746987953e-05, 'epoch': 1.27}
{'loss': 1.3554, 'grad_norm': 7.3619465827941895, 'learning_rate': 2.879643574297189e-05, 'epoch': 1.27}
{'loss': 1.2272, 'grad_norm': 5.229169845581055, 'learning_rate': 2.8733684738955824e-05, 'epoch': 1.28}
{'loss': 1.2995, 'grad_norm': 6.550741195678711, 'learning_rate': 2.867093373493976e-05, 'epoch': 1.28}
{'loss': 1.2548, 'grad_norm': 6.038256645202637, 'learning_rate': 2.8608182730923693e-05, 'epoch': 1.28}
{'loss': 1.2724, 'grad_norm': 6.715553283691406, 'learning_rate': 2.8545431726907633e-05, 'epoch': 1.29}
{'loss': 1.3833, 'grad_norm': 6.225426197052002, 'learning_rate': 2.8482680722891568e-05, 'epoch': 1.29}
{'loss': 1.295, 'grad_norm': 7.1031107902526855, 'learning_rate': 2.8419929718875505e-05, 'epoch': 1.3}
{'loss': 1.3136, 'grad_norm': 6.836395740509033, 'learning_rate': 2.835717871485944e-05, 'epoch': 1.3}
{'loss': 1.3144, 'grad_norm': 6.078303337097168, 'learning_rate': 2.8294427710843373e-05, 'epoch': 1.3}
{'loss': 1.3632, 'grad_norm': 6.81571102142334, 'learning_rate': 2.8231676706827307e-05, 'epoch': 1.31}
{'loss': 1.402, 'grad_norm': 6.6012797355651855, 'learning_rate': 2.8168925702811245e-05, 'epoch': 1.31}
{'loss': 1.3189, 'grad_norm': 5.994663238525391, 'learning_rate': 2.8106174698795186e-05, 'epoch': 1.31}
{'loss': 1.3229, 'grad_norm': 5.52652645111084, 'learning_rate': 2.804342369477912e-05, 'epoch': 1.32}
{'loss': 1.2986, 'grad_norm': 5.392940998077393, 'learning_rate': 2.7980672690763054e-05, 'epoch': 1.32}
{'loss': 1.2871, 'grad_norm': 6.100212574005127, 'learning_rate': 2.7917921686746988e-05, 'epoch': 1.33}
{'loss': 1.3193, 'grad_norm': 7.339798927307129, 'learning_rate': 2.7861445783132535e-05, 'epoch': 1.33}
{'loss': 1.2798, 'grad_norm': 5.244649410247803, 'learning_rate': 2.779869477911647e-05, 'epoch': 1.33}
{'loss': 1.3403, 'grad_norm': 6.492425441741943, 'learning_rate': 2.7735943775100403e-05, 'epoch': 1.34}
{'loss': 1.3595, 'grad_norm': 7.479459762573242, 'learning_rate': 2.7673192771084337e-05, 'epoch': 1.34}
{'loss': 1.2828, 'grad_norm': 6.536739349365234, 'learning_rate': 2.7610441767068275e-05, 'epoch': 1.34}
{'loss': 1.2071, 'grad_norm': 6.2856950759887695, 'learning_rate': 2.754769076305221e-05, 'epoch': 1.35}
{'loss': 1.3101, 'grad_norm': 6.129739761352539, 'learning_rate': 2.7484939759036143e-05, 'epoch': 1.35}
{'loss': 1.3072, 'grad_norm': 7.302604675292969, 'learning_rate': 2.7422188755020084e-05, 'epoch': 1.36}
{'loss': 1.3664, 'grad_norm': 6.629333972930908, 'learning_rate': 2.7359437751004018e-05, 'epoch': 1.36}
{'loss': 1.3028, 'grad_norm': 6.049227237701416, 'learning_rate': 2.7296686746987955e-05, 'epoch': 1.36}
{'loss': 1.2913, 'grad_norm': 6.792486667633057, 'learning_rate': 2.723393574297189e-05, 'epoch': 1.37}
{'loss': 1.373, 'grad_norm': 7.134524822235107, 'learning_rate': 2.7171184738955824e-05, 'epoch': 1.37}
{'loss': 1.2993, 'grad_norm': 7.158598899841309, 'learning_rate': 2.7108433734939758e-05, 'epoch': 1.37}
{'loss': 1.3546, 'grad_norm': 6.667326927185059, 'learning_rate': 2.7045682730923695e-05, 'epoch': 1.38}
{'loss': 1.3525, 'grad_norm': 7.117488861083984, 'learning_rate': 2.6982931726907633e-05, 'epoch': 1.38}
{'loss': 1.3292, 'grad_norm': 6.610279083251953, 'learning_rate': 2.692018072289157e-05, 'epoch': 1.39}
{'loss': 1.3229, 'grad_norm': 5.1690897941589355, 'learning_rate': 2.6857429718875504e-05, 'epoch': 1.39}
{'loss': 1.4505, 'grad_norm': 6.767666816711426, 'learning_rate': 2.679467871485944e-05, 'epoch': 1.39}
{'loss': 1.265, 'grad_norm': 6.320627689361572, 'learning_rate': 2.6731927710843373e-05, 'epoch': 1.4}
{'loss': 1.3223, 'grad_norm': 7.293208122253418, 'learning_rate': 2.666917670682731e-05, 'epoch': 1.4}
{'loss': 1.3558, 'grad_norm': 6.90717077255249, 'learning_rate': 2.6606425702811244e-05, 'epoch': 1.4}
{'loss': 1.2102, 'grad_norm': 6.317342281341553, 'learning_rate': 2.6543674698795185e-05, 'epoch': 1.41}
{'loss': 1.2475, 'grad_norm': 6.636166572570801, 'learning_rate': 2.648092369477912e-05, 'epoch': 1.41}
{'loss': 1.3893, 'grad_norm': 5.695281505584717, 'learning_rate': 2.6418172690763053e-05, 'epoch': 1.42}
{'loss': 1.2732, 'grad_norm': 7.237969398498535, 'learning_rate': 2.635542168674699e-05, 'epoch': 1.42}
{'loss': 1.329, 'grad_norm': 6.003779411315918, 'learning_rate': 2.6292670682730925e-05, 'epoch': 1.42}
{'loss': 1.1322, 'grad_norm': 4.966118335723877, 'learning_rate': 2.622991967871486e-05, 'epoch': 1.43}
{'loss': 1.2821, 'grad_norm': 6.1219706535339355, 'learning_rate': 2.6167168674698793e-05, 'epoch': 1.43}
{'loss': 1.4052, 'grad_norm': 7.046902656555176, 'learning_rate': 2.6104417670682734e-05, 'epoch': 1.43}
{'loss': 1.2138, 'grad_norm': 6.298001766204834, 'learning_rate': 2.604166666666667e-05, 'epoch': 1.44}
{'loss': 1.2887, 'grad_norm': 6.314527988433838, 'learning_rate': 2.5978915662650606e-05, 'epoch': 1.44}
{'loss': 1.3848, 'grad_norm': 6.421844005584717, 'learning_rate': 2.591616465863454e-05, 'epoch': 1.45}
{'loss': 1.3363, 'grad_norm': 6.4775824546813965, 'learning_rate': 2.5853413654618474e-05, 'epoch': 1.45}
{'loss': 1.3573, 'grad_norm': 7.349152565002441, 'learning_rate': 2.5790662650602408e-05, 'epoch': 1.45}
{'loss': 1.3295, 'grad_norm': 6.714543342590332, 'learning_rate': 2.5727911646586346e-05, 'epoch': 1.46}
{'loss': 1.3958, 'grad_norm': 7.487832069396973, 'learning_rate': 2.5665160642570287e-05, 'epoch': 1.46}
{'loss': 1.3223, 'grad_norm': 6.04055643081665, 'learning_rate': 2.560240963855422e-05, 'epoch': 1.46}
{'loss': 1.2294, 'grad_norm': 6.952298641204834, 'learning_rate': 2.5539658634538155e-05, 'epoch': 1.47}
{'loss': 1.2187, 'grad_norm': 6.30061674118042, 'learning_rate': 2.547690763052209e-05, 'epoch': 1.47}
{'loss': 1.2137, 'grad_norm': 5.802822113037109, 'learning_rate': 2.5414156626506027e-05, 'epoch': 1.48}
{'loss': 1.3586, 'grad_norm': 6.5503621101379395, 'learning_rate': 2.535140562248996e-05, 'epoch': 1.48}
{'loss': 1.3875, 'grad_norm': 7.287197113037109, 'learning_rate': 2.5288654618473895e-05, 'epoch': 1.48}
{'loss': 1.3357, 'grad_norm': 6.289989948272705, 'learning_rate': 2.522590361445783e-05, 'epoch': 1.49}
{'loss': 1.284, 'grad_norm': 7.08698034286499, 'learning_rate': 2.516315261044177e-05, 'epoch': 1.49}
{'loss': 1.261, 'grad_norm': 9.355968475341797, 'learning_rate': 2.5100401606425704e-05, 'epoch': 1.49}
{'loss': 1.1686, 'grad_norm': 6.9090728759765625, 'learning_rate': 2.503765060240964e-05, 'epoch': 1.5}
{'loss': 1.4124, 'grad_norm': 7.004889965057373, 'learning_rate': 2.4974899598393576e-05, 'epoch': 1.5}
{'loss': 1.2769, 'grad_norm': 5.847744464874268, 'learning_rate': 2.491214859437751e-05, 'epoch': 1.51}
{'loss': 1.3525, 'grad_norm': 6.048066139221191, 'learning_rate': 2.4849397590361447e-05, 'epoch': 1.51}
{'loss': 1.2818, 'grad_norm': 5.970023155212402, 'learning_rate': 2.478664658634538e-05, 'epoch': 1.51}
{'loss': 1.3031, 'grad_norm': 6.540573596954346, 'learning_rate': 2.472389558232932e-05, 'epoch': 1.52}
{'loss': 1.3429, 'grad_norm': 6.39176607131958, 'learning_rate': 2.4661144578313256e-05, 'epoch': 1.52}
{'loss': 1.3924, 'grad_norm': 6.818158149719238, 'learning_rate': 2.459839357429719e-05, 'epoch': 1.52}
{'loss': 1.3626, 'grad_norm': 7.370748996734619, 'learning_rate': 2.4535642570281125e-05, 'epoch': 1.53}
{'loss': 1.3028, 'grad_norm': 7.416386127471924, 'learning_rate': 2.4472891566265062e-05, 'epoch': 1.53}
{'loss': 1.3653, 'grad_norm': 5.504485607147217, 'learning_rate': 2.4410140562249e-05, 'epoch': 1.54}
{'loss': 1.309, 'grad_norm': 5.95222282409668, 'learning_rate': 2.4347389558232934e-05, 'epoch': 1.54}
{'loss': 1.22, 'grad_norm': 6.566304683685303, 'learning_rate': 2.4284638554216868e-05, 'epoch': 1.54}
{'loss': 1.3731, 'grad_norm': 6.949767589569092, 'learning_rate': 2.4221887550200802e-05, 'epoch': 1.55}
{'loss': 1.3665, 'grad_norm': 8.044511795043945, 'learning_rate': 2.415913654618474e-05, 'epoch': 1.55}
{'loss': 1.2312, 'grad_norm': 6.21184778213501, 'learning_rate': 2.4096385542168677e-05, 'epoch': 1.55}
{'loss': 1.3359, 'grad_norm': 6.879973888397217, 'learning_rate': 2.403363453815261e-05, 'epoch': 1.56}
{'loss': 1.344, 'grad_norm': 8.474776268005371, 'learning_rate': 2.397088353413655e-05, 'epoch': 1.56}
{'loss': 1.3448, 'grad_norm': 6.245006084442139, 'learning_rate': 2.3908132530120483e-05, 'epoch': 1.57}
{'loss': 1.2665, 'grad_norm': 7.9815192222595215, 'learning_rate': 2.3845381526104417e-05, 'epoch': 1.57}
{'loss': 1.3392, 'grad_norm': 6.656641483306885, 'learning_rate': 2.3782630522088354e-05, 'epoch': 1.57}
{'loss': 1.4395, 'grad_norm': 7.187951564788818, 'learning_rate': 2.3719879518072292e-05, 'epoch': 1.58}
{'loss': 1.209, 'grad_norm': 8.984968185424805, 'learning_rate': 2.3657128514056226e-05, 'epoch': 1.58}
{'loss': 1.2826, 'grad_norm': 5.604710578918457, 'learning_rate': 2.359437751004016e-05, 'epoch': 1.59}
{'loss': 1.2908, 'grad_norm': 8.13034439086914, 'learning_rate': 2.3531626506024098e-05, 'epoch': 1.59}
{'loss': 1.2903, 'grad_norm': 6.6647491455078125, 'learning_rate': 2.3468875502008035e-05, 'epoch': 1.59}
{'loss': 1.3469, 'grad_norm': 6.7603373527526855, 'learning_rate': 2.340612449799197e-05, 'epoch': 1.6}
{'loss': 1.3324, 'grad_norm': 5.420123100280762, 'learning_rate': 2.3343373493975903e-05, 'epoch': 1.6}
{'loss': 1.2762, 'grad_norm': 6.252312660217285, 'learning_rate': 2.328062248995984e-05, 'epoch': 1.6}
{'loss': 1.3002, 'grad_norm': 7.6605401039123535, 'learning_rate': 2.3217871485943775e-05, 'epoch': 1.61}
{'loss': 1.4022, 'grad_norm': 7.3377790451049805, 'learning_rate': 2.3155120481927713e-05, 'epoch': 1.61}
{'loss': 1.4591, 'grad_norm': 5.76851224899292, 'learning_rate': 2.309236947791165e-05, 'epoch': 1.62}
{'loss': 1.2995, 'grad_norm': 6.612204551696777, 'learning_rate': 2.3029618473895584e-05, 'epoch': 1.62}
{'loss': 1.3722, 'grad_norm': 5.232082366943359, 'learning_rate': 2.2966867469879518e-05, 'epoch': 1.62}
{'loss': 1.2395, 'grad_norm': 5.69472074508667, 'learning_rate': 2.2904116465863452e-05, 'epoch': 1.63}
{'loss': 1.3343, 'grad_norm': 6.394467353820801, 'learning_rate': 2.284136546184739e-05, 'epoch': 1.63}
{'loss': 1.3254, 'grad_norm': 7.02304744720459, 'learning_rate': 2.2778614457831327e-05, 'epoch': 1.63}
{'loss': 1.3172, 'grad_norm': 5.194822311401367, 'learning_rate': 2.271586345381526e-05, 'epoch': 1.64}
{'loss': 1.2955, 'grad_norm': 7.448119163513184, 'learning_rate': 2.26531124497992e-05, 'epoch': 1.64}
{'loss': 1.2914, 'grad_norm': 7.110771179199219, 'learning_rate': 2.2590361445783133e-05, 'epoch': 1.65}
{'loss': 1.2474, 'grad_norm': 5.1819047927856445, 'learning_rate': 2.252761044176707e-05, 'epoch': 1.65}
{'loss': 1.4007, 'grad_norm': 7.735037803649902, 'learning_rate': 2.2464859437751005e-05, 'epoch': 1.65}
{'loss': 1.4171, 'grad_norm': 6.231051921844482, 'learning_rate': 2.2402108433734942e-05, 'epoch': 1.66}
{'loss': 1.3804, 'grad_norm': 7.845755577087402, 'learning_rate': 2.2339357429718876e-05, 'epoch': 1.66}
{'loss': 1.3072, 'grad_norm': 5.968149185180664, 'learning_rate': 2.227660642570281e-05, 'epoch': 1.66}
{'loss': 1.4145, 'grad_norm': 6.402701377868652, 'learning_rate': 2.2213855421686748e-05, 'epoch': 1.67}
